<<<<<<< HEAD
-3.753022792966260734e-01 -9.551759780446689163e-01
3.274376964247989186e-01 -6.394951294979831502e-01
2.528907089813051678e-01 1.237959542458200168e-01
-7.457035615332541223e-01 -2.945021780968652969e-01
5.675599846234338219e-01 -6.028055475375377892e-01
-4.385335849158056298e-01 -4.659201609600094329e-03
-6.966956417883651831e-02 1.580028233461360232e-01
-4.542132994275727143e-01 1.665765782263828321e-02
7.558993149455766059e-01 7.689451630402549531e-01
4.957664995820310061e-02 -1.807101243718325367e-01
6.893661975177717283e-01 1.316051457568206962e-01
3.995814644162088980e-01 -3.775869040026891277e-02
7.631228146970044923e-01 2.655468302498070754e-01
6.594764121690257497e-01 6.709181185852375329e-01
-4.265494235301310333e-01 -6.270562647303516979e-01
1.867038356306457425e-01 -4.210732404477155466e-01
5.779544177011318729e-01 -8.269374783651779470e-01
1.420793604733090465e-01 -4.395169488107411038e-01
-3.512702340189477468e-02 1.956684845796891059e-01
8.699489916088113395e-01 8.077024832196023629e-01
-2.943588946905197901e-01 -3.446455528963978665e-01
8.123877708531304087e-01 3.991708722966661460e-01
-8.412940626293785584e-02 -2.004266966509733461e-01
-4.761503233934907264e-01 4.685835993823883605e-02
3.058245498647987892e-01 3.101008439198046363e-01
-2.545074067313588539e-01 2.148321674479760635e-01
3.212373077929298049e-02 2.069529344191377573e-01
-5.379233376382019927e-03 1.186970434369215566e-01
-1.634729086339798965e-01 8.866901873753130214e-02
3.271078274763518090e-01 2.627774984754552845e-01
-3.513100587629678362e-01 2.933625442245915149e-01
4.582821103260470430e-02 2.358136040537546219e-01
1.131692720147107201e-01 9.088747522179030369e-03
6.019597160283380877e-01 -3.770773386095593871e-02
8.860491572423371265e-01 -7.723568951548278605e-01
-2.069895913691441880e-01 -3.383151631130969506e-01
-3.332129477548158025e-01 3.199838246509709716e-01
-6.634087923780922491e-01 -3.319464817173081173e-01
6.494437545546845048e-01 -3.230367364399262531e-01
8.249416873984383169e-02 -6.228748400861272572e-02
-6.190534015603841311e-01 6.972920539115994298e-01
8.606937777948685531e-01 6.287689468000332571e-01
-2.142258274899455639e-01 -2.680778473140157381e-01
-3.262895850175662193e-01 2.636451678529926346e-01
4.828896415707650824e-01 1.986183309236166927e-02
7.041509706116577672e-02 6.313699435263963045e-01
-2.773265907614468340e-01 -3.759260688122447736e-01
-2.648090102064746265e-01 -8.895821833326356121e-02
-1.814725548300546443e-01 1.536052805591255899e-01
-4.735167309627066334e-01 -5.847100715636142088e-01
-7.648918274990919031e-01 4.540619159518672898e-01
-1.022040726641395558e-01 1.376992755886918829e-02
4.901241172072007268e-01 -2.496330674903621816e-01
-5.398993901149289343e-01 6.549519986618380640e-01
7.368598437141482549e-01 1.412471288651596657e-01
3.857742634546891258e-01 -6.588516786005893522e-02
2.351520119644466833e-01 -3.563289201284762786e-01
9.133814660704553390e-02 4.636308632993275669e-01
7.101894084596458434e-01 -1.683208431781224590e-01
4.491073680323760531e-01 4.065688130114701870e-01
1.163507306005059361e-01 2.837272303924491812e-01
-4.181103200008700060e-01 -5.339451332706670605e-01
-3.912388801523554172e-01 -7.759056302378666281e-01
-7.495594963333014338e-01 -2.888355122100147998e-01
6.393599955711848359e-01 -1.304428929418466332e-01
-5.748629926216486385e-01 2.322298775070245069e-01
-1.639214708552094724e-01 -3.967046806321810060e-01
3.723307100895131283e-01 -4.270633464470081631e-01
4.445530889876116998e-01 1.801715697182465492e-01
-1.205768499007924266e-01 -7.495623924450836029e-01
-7.513446967855097469e-02 -2.902720903137525621e-01
-6.235301582027563683e-01 7.171816795226020336e-01
-7.962492784104213683e-02 -1.242603337658503282e-01
-4.461105836376735301e-01 -2.945799285744765683e-01
6.351793654619035667e-01 8.466063346909048493e-01
-2.012920780524909414e-01 -1.652985803500885975e-01
-1.726619276298477779e-01 -3.217390646831668199e-01
2.996026484785424548e-01 -8.079504947526274794e-01
5.373446675562125741e-01 -7.401111101379602708e-01
5.889393233958670759e-01 5.367812531700719703e-01
3.372089122190121691e-01 2.370794717936809404e-01
6.020372944195535592e-01 -2.676215826758581162e-01
8.008577632698307136e-01 -1.302116970516715710e-01
-2.937331811173280460e-01 -2.990199925655752100e-01
6.035307996306669143e-01 1.919317762189577392e-01
-2.154955779041347608e-01 1.602535981748892668e-01
6.487760750635364060e-01 -1.090134957462851606e-01
1.456871210012666840e-01 -4.112736425122667239e-01
6.425086745596697568e-02 3.656711627870489201e-01
1.553613049717197381e-01 3.072641762353386374e-01
-1.233404157844828486e-01 -6.828530165021540199e-02
9.664842105221072011e-01 8.796158065307316809e-01
-1.574110645317150503e-01 1.744308004391363909e-01
1.521456038664020793e-01 -5.684006550380866774e-01
-1.169759350849848278e-01 -2.860669152027521811e-01
3.746649587450753272e-01 -6.848600178868808896e-01
9.261524354091821287e-02 9.502045107063827878e-02
-3.269366329589846742e-01 -9.495226544661927726e-02
-1.848562108746685251e-01 2.615184835314325884e-01
3.417688380754977384e-01 -3.455305936359398533e-01
-3.884558434944536121e-01 3.319258263312825363e-01
-5.031377963203822468e-01 -4.336065869994303323e-01
-7.074194136514078135e-01 3.737996174380738834e-01
1.054601994778739948e-01 4.306641051391262298e-01
-3.867212127879302574e-01 5.057374059408716871e-01
8.729790241952728458e-02 -5.719705157043770694e-01
-2.264182759108530618e-01 1.363833412468182793e-01
-1.265190174625943076e-01 -1.864345689513078330e-01
4.839361776539254922e-01 -2.505002602287098590e-02
-2.480639755655562606e-01 4.399692570533219049e-01
-2.852320510194310543e-01 3.646370443834091590e-01
7.678887029304618528e-01 2.032975562499435007e-01
-4.666833773829726084e-02 -6.687472235640690155e-01
-3.464938664963799209e-01 2.970818815225110265e-01
3.788426255452274072e-01 2.142860420218440920e-01
-6.180175933288110102e-01 -4.903401251619334822e-01
-3.941245966638355913e-01 -5.109575837071824722e-01
2.219748663388302345e-01 6.099917457902206408e-01
-1.414228254472649216e-01 -1.514910964220332890e-01
-3.108177021302909182e-01 3.359940682375052168e-01
-2.036640023925528897e-01 2.883954946573665801e-01
2.348130593225011831e-01 -3.104638636326029211e-01
9.532662268987157628e-02 4.525399488535262194e-01
2.568432408724580229e-01 2.081154222717229718e-02
-4.214412307078574393e-02 -1.541443500277852596e-01
-3.742732944874924694e-01 3.122316389516164303e-01
-7.301281177002656442e-01 3.534530813629401802e-01
8.855270404746107271e-02 -5.390164043770691027e-01
3.616194324722815656e-01 2.414030573748648933e-01
-3.527722954347540796e-01 -7.178929796601927205e-01
3.141217509854680179e-01 -1.702572243692841436e-01
-5.161047835870420375e-01 6.112201723304010459e-01
-2.754620981584701145e-01 2.328689941470806213e-01
2.046263158391963266e-01 -3.701430437950021801e-01
2.986208199798497942e-01 -5.266572592054248325e-01
-3.071506451139554006e-01 2.299790050435320810e-01
1.341305879372669541e-01 3.394209625046129553e-01
-1.400452135707608292e-01 -4.457849333250814006e-01
7.809667345861270871e-01 7.720251451445490076e-01
-5.434414001306968611e-01 -2.506176861186972804e-01
9.026806188134366415e-01 -5.155292302861849141e-01
9.854725081116055829e-02 -1.931466999443580690e-01
7.619793552042166684e-01 4.249082951857201529e-01
-6.236975039929746334e-01 -6.388205588208784036e-02
4.685882731200998741e-01 -4.782308063637741302e-01
-5.031743494453844168e-01 2.191662497726157843e-01
1.201003724818432428e-01 3.371246926773596719e-03
7.358216476220583724e-01 -1.750077987691920356e-01
7.898367609160602543e-01 -2.010846414628710832e-01
-3.435199357242293416e-01 1.371619387229898734e-01
4.465905991340267667e-01 -5.114683490830547186e-01
-7.111337805611970264e-01 5.085418440152117414e-01
1.521224125399781579e-01 -6.669486407645437431e-01
7.217552606397941162e-01 9.251880483740069216e-01
-6.719996055870927076e-01 3.591325144602404151e-01
6.770662525375701346e-01 3.287182208136635309e-01
6.695977158175068222e-01 -1.975167423606634109e-01
2.937959496381385982e-01 -1.436247400061185786e-02
-2.194781732716455380e-02 3.369560637869750686e-01
7.690456058682895168e-01 6.850442682535472505e-01
5.216418640833514475e-01 2.871671741909449516e-01
2.108731796971831107e-01 -1.778656879488602627e-01
1.882536348260958059e-01 8.776744571198269451e-02
6.625692572444262796e-01 6.955123123934411344e-01
6.793531557570724466e-01 9.259471388547058091e-02
-2.197743215030232289e-01 2.180998282191688453e-01
4.771959783853210180e-01 -4.000887247375728428e-02
6.371729882454706395e-01 -5.336461539227155271e-01
2.341092664157184977e-01 -6.898477080922418292e-01
-9.415537125933437501e-02 -4.992203338552745340e-01
-2.169176694745700296e-01 -3.180631321864673122e-01
-5.402250091835065771e-01 -2.789947229285751895e-01
6.266707516450225057e-01 1.914254100555545790e-01
-1.568306742942726650e-01 -1.280951610049514411e-01
1.285981691009093764e-01 -2.619089245792283194e-01
6.290163877800930559e-01 6.820532845946192246e-03
-2.325918814952236957e-01 -2.482615565825985193e-01
-5.400515945458479461e-01 2.100105674265745348e-01
3.132696061252929765e-01 4.173982707166538075e-01
-2.986008508041455567e-01 3.057795211215467157e-01
4.417441381274632706e-01 4.213773462436232187e-03
6.270961127700409588e-01 5.392450195727629403e-01
7.491564914608458414e-01 6.652319749597073173e-01
3.276023831307645073e-01 -1.678132285641864563e-02
3.606999174446734457e-03 -2.265297068591012319e-01
-4.269718588088986522e-01 -5.716251090795119172e-01
1.171688958049256213e-01 -9.402109897549859596e-03
3.087918286279698332e-01 2.214248450128356582e-01
-4.667033515402729815e-01 3.298922644514878932e-01
-2.392784991626220048e-01 3.515079287587262735e-01
-1.125820845423164407e-02 1.418299406265437490e-01
9.862248146963894513e-01 3.479644535781002412e-01
5.208268774187361227e-01 4.640227548852421391e-01
9.858396499337268581e-01 2.347286788564879600e-01
1.326114214950311343e-01 -3.771238907523972728e-01
5.432859213831966461e-01 -3.177202243093157907e-01
-4.958330540916526807e-01 3.312735779619641052e-01
7.416152936388566985e-01 2.128746417921798528e-01
4.691271936754626282e-01 -2.630957803667994810e-01
7.750676588147362711e-01 3.454919274599520529e-01
-8.412088199089917673e-02 -2.525590301825324513e-01
9.246221105682421726e-01 8.445286544207469825e-01
6.135777734282656937e-01 6.725112568670137403e-01
-6.995764384252494139e-01 5.562817618980069323e-01
9.731982195437467453e-01 1.369236803557161153e-02
-3.215681748701857412e-01 7.785310483191687503e-02
-3.169229268878954731e-01 -9.634169573883462068e-01
-1.466828388823901985e-01 2.300334174012660382e-01
3.134256494900655721e-02 1.753595369453369024e-01
1.407358948043626601e-01 1.090413927368916180e-01
5.602817715444547986e-01 4.936060981060298447e-01
-1.481070923708964759e-01 1.112000501467251823e-01
-4.022359893387905672e-01 3.167821966400027334e-01
7.240614881407745340e-01 -1.488575255334725345e-01
6.835887032192879964e-01 2.639126135852432053e-02
6.609519387488831388e-01 1.360839693563947739e-01
8.774393774487054820e-02 -2.365217972837132532e-01
-4.246018296910900602e-01 3.229945311495470150e-01
-4.841675964701248613e-01 -5.435811320420078641e-01
6.275996521329316735e-01 -1.312086628141941880e-01
6.057131635755432786e-01 2.212725896086847888e-01
2.758488538761840747e-01 -9.363182046082907384e-02
-2.035748822212326559e-01 1.088507845160855414e-01
6.707402551018761816e-01 7.291247851372822941e-01
-1.737701633887840380e-01 2.734717917050011327e-01
7.361858524728510655e-01 4.875665212852609010e-01
6.000897055233285204e-01 2.076264642780323300e-01
5.693777288842927220e-01 5.135239996162344056e-02
3.237579133736423476e-01 -6.395503608334083268e-01
-1.825753680613624308e-01 -2.274259029476111138e-02
7.015585560271149212e-01 -1.241854891651008597e-01
7.568880090911784819e-01 9.706062326341047264e-01
1.296390893559028479e-01 -6.848903366905245704e-03
9.005363937148869180e-02 4.655392587536723026e-01
-1.669606727183330364e-01 1.055099568148557543e-01
2.793374939906834165e-01 -3.850014076318586387e-01
-1.886710526464485671e-01 1.983391931325350077e-01
3.296024140594193685e-01 -3.993743991603047050e-01
-4.034688977876290661e-01 2.720226181201135240e-01
-2.634462166048634479e-02 5.311352075574568010e-01
2.161749054309117790e-01 -6.275349507197569565e-01
3.935988281163951275e-01 9.603961442884236810e-01
-4.312224528482677677e-01 1.121399402226056496e-01
2.756414095925113772e-01 -1.809793706919937684e-02
5.599117146822427671e-01 5.025999294802943052e-01
-5.574543651294550095e-01 -6.115436162080463145e-01
4.876860738185371247e-01 1.801180089644383031e-01
7.304249076355437964e-01 6.130697635491175745e-01
-3.416763194904526291e-01 -3.526038599431609022e-01
1.338559054371057933e-02 6.608609440406649771e-01
-4.212745553947985222e-01 3.450715079704878008e-01
8.450634929873530599e-01 -2.006253643278395060e-01
-3.461691325600435576e-02 -1.141236929691507029e-01
-5.625998580538982274e-02 9.743869690904383152e-02
6.651733505341079766e-01 -6.967032248630178337e-02
5.715926658746242062e-01 -5.714659276102220797e-01
-2.987956476586024479e-01 -5.991540165032254173e-01
8.488232000367037511e-01 -1.373230677492245366e-01
5.954295126604902677e-01 5.942419512682582949e-01
-6.553350732410945234e-02 -4.109612984880728348e-02
-1.724140785834751277e-01 -2.202918188449813908e-01
2.035494809368332270e-01 -3.239431753347754572e-01
6.551372607773858769e-01 8.586752897695547615e-01
9.147321997886114220e-01 -1.556253260512197034e-01
-1.825973614048388427e-01 -2.665880522969565902e-03
1.178576526092013355e-01 -2.899523807520365537e-02
1.213579749002523522e-01 4.434530407266568108e-01
7.776528692368390727e-01 -4.376551169369813366e-01
6.902022834427248288e-01 1.324007835867477834e-01
2.618860020239613950e-01 -7.477942292971917482e-02
7.470267310989325837e-01 5.425687691903460230e-01
-8.808532732434586343e-01 -7.468778798051745049e-02
6.332458448226561121e-01 -4.083808922758700444e-01
3.685582096972388477e-01 2.275212203307955816e-01
-1.171372401923815865e-01 2.062399321045749190e-01
-1.354547161649524156e-01 2.133461685654086670e-01
8.566776178630388650e-01 -7.294468027938492138e-01
1.676409192604679799e-01 -2.966118731691278487e-01
-3.700199880832666377e-01 -6.138249382867477788e-01
8.640926002704448772e-01 8.212701985542603111e-01
-6.404521575093198305e-01 -8.561438893794104388e-02
5.404181353626791307e-02 8.036830864072996850e-02
-1.842012255101763696e-01 -8.798971530449839484e-02
9.450520555100814235e-01 8.131654204383957918e-01
-3.406615278291333926e-01 2.392847604429393371e-01
-3.679377231041318641e-01 2.890484813563036770e-01
-2.485432922617714091e-01 -4.479623091378381883e-01
3.133825146230744263e-01 -7.841942824178111948e-01
-1.917681589738502446e-01 1.617358322343437349e-01
-6.118266536913963272e-02 1.712031465640028172e-01
5.956135711647374542e-01 4.261482963198971463e-01
-6.499460071147655782e-04 2.897931662371966421e-02
5.053857943487405358e-01 -8.256789863514057970e-01
5.703330488229264583e-01 5.106779231851978906e-01
5.830097210392766183e-01 2.536443784507538268e-01
9.839131158252623077e-01 1.199168688116715176e-01
8.774465580730117509e-01 -9.304195245149848859e-01
6.263130806554492169e-01 1.436096407922684559e-01
-1.233744351729071376e-02 -1.766009877706327114e-01
1.541989490955721909e-01 -2.238520817331335344e-02
-6.648050613947300569e-01 1.052371707764333530e-01
9.548264957460128599e-02 4.065067057776301507e-01
4.304090494216972207e-02 -5.242751567064443119e-01
-7.542611486761250372e-01 3.067581214100527642e-01
-3.345329123638749458e-01 -3.050145709925333737e-01
-8.163355513340486702e-02 -1.082690658929645888e-01
-1.252940538143769711e-01 2.359248710718212516e-01
6.231777228712617189e-01 2.945352775140340773e-01
5.617557580269374462e-01 -6.427085530502585353e-01
6.941175525036793470e-01 4.993830298959723857e-01
2.267512715460495709e-01 7.429621161828225961e-02
9.583890539075387016e-01 8.931942676368085365e-01
-7.626263586829273855e-02 1.170667432727895418e-01
-1.547640134606589335e-01 -5.233981575168540346e-01
6.173825251978282136e-01 5.748063183538709708e-03
2.327020553511132128e-01 -2.756068769604902435e-02
8.152245906742952020e-01 -8.365741842930174421e-02
6.583103025145670140e-01 3.779591261355619292e-02
1.179834520156686217e-03 -9.763181107905167799e-01
-2.599216386157019443e-01 2.188839180074524382e-01
-5.342719401669091539e-01 -6.367034760866685517e-01
-5.147626498676682871e-02 -4.620836839881725666e-01
9.603900459233805087e-02 1.361013824014549733e-01
-4.552682133781384977e-01 -7.093646214876516698e-01
5.281810787395191387e-01 6.991455594169937449e-02
1.875924486900493182e-02 6.182534325214017468e-01
3.057592164214789632e-01 3.410989635236165718e-01
-4.586030846545623429e-01 4.662881217439751591e-01
6.616104705457724888e-01 4.148202512735787995e-02
5.398706464105303970e-01 -4.641844271275408218e-01
4.231222208281486541e-01 2.887940331138781902e-01
-4.294363891766199703e-01 2.778654717456121581e-01
5.386541548800251045e-01 9.285964931226562413e-01
6.688567266641279874e-01 7.849517406025463551e-01
6.928692577187365309e-01 2.397269920771978313e-01
1.480947457455197291e-01 -3.254223219560083979e-01
-1.874386536823571259e-01 3.778048240814790848e-02
6.515484512136826556e-01 8.628839151137854824e-01
9.560307897835330637e-01 2.332064687841750583e-03
6.346568772277937365e-01 7.471303451804329754e-01
-2.959022654951866116e-01 2.833468092991922038e-01
2.195770626891426769e-01 -2.402694594856915611e-01
7.359607787859441252e-01 -6.419034574379491875e-01
1.220390570663711927e-01 -8.193986534383990161e-02
-4.330799246378540523e-01 2.247725396457693758e-01
5.476745233486504105e-01 5.007508309583309503e-01
-1.339140336838939849e-01 1.931361660722705764e-01
-4.207562568321789875e-01 3.744527907828855140e-01
6.953987038551416866e-01 2.535426851991823272e-01
5.586736815878755591e-01 -5.110230432594646821e-01
-3.085210845636132682e-02 -1.023412502846632322e-01
-2.188585925989969816e-01 1.634484239374358605e-01
5.387696491920441755e-01 4.238964908882197902e-01
5.337795424100038044e-01 4.205463283206528624e-01
1.437799755101876187e-01 -2.280851753439190333e-01
1.819208025038432375e-03 -7.211343902471880618e-01
2.873268663610147877e-01 2.869995282648076795e-01
9.885916422194165332e-01 5.586572193106226214e-01
4.966018328598218456e-01 9.393534640831385785e-01
7.308129429878462702e-01 4.164074470736772726e-01
7.243027603579266227e-01 3.649976912174764943e-01
3.966083293203868099e-01 3.426565577418901887e-01
5.603015474191668233e-01 3.814487496022517243e-01
-3.252170934082072584e-01 3.374155321467606772e-01
-2.091558853486974456e-01 2.668770642462860998e-01
5.193672417043255773e-01 4.443207822599881673e-02
6.696745390934655262e-01 3.858997818023828241e-01
-5.732432627084509402e-01 -3.589351612411448844e-01
-6.259289193068391377e-01 5.429273750093210893e-02
6.856128413076235661e-01 5.575623442672050789e-01
-7.553258709293286799e-02 9.822606565750457985e-02
-6.190649288137726192e-01 2.691706900083398191e-01
-6.587150745868155521e-01 3.230975783054589323e-01
-7.557181717116772113e-01 2.712531632010023452e-01
2.091146612643834946e-01 -1.587424755957467237e-01
7.599581620970458085e-01 -5.066685339168286450e-01
7.524738811762288204e-01 4.392568776605927372e-01
7.136528287409849014e-03 -1.603105782146787561e-01
-3.801825092123261030e-01 2.606417213737852734e-01
-9.926000041056881606e-02 -1.179993102490473067e-01
8.667925324013393551e-01 -5.327037509834777751e-01
7.558987014670697224e-01 2.998900396039069216e-01
5.066350981950460408e-01 3.609186216672977121e-02
6.400047637996919558e-02 4.279726079000714112e-01
1.576040336721187263e-01 -2.484763599655013255e-01
8.827415740075217343e-01 7.520953179036191649e-01
7.524347440374911100e-01 3.717203813054902328e-01
-2.016162877496954220e-01 1.548082078695922625e-02
-9.916546380443880260e-02 -5.365963101275774694e-01
-2.837464463604821852e-01 2.185577851116221604e-01
5.618002253260213630e-01 5.001827458120318148e-01
-5.013424448543317702e-01 -6.731192052709813467e-01
-2.345483681454074709e-01 1.264151112313460779e-01
6.634254587216825705e-01 -9.152656502918909975e-01
1.363238699958791988e-01 -6.226640464924071416e-02
1.018364040752695043e-01 -5.882292732896687859e-01
-3.426812553990856713e-01 3.079085873117978212e-01
6.390865080224419348e-01 1.195666282901705069e-01
5.722168711101516259e-01 -3.519885172949148711e-01
6.722659054535220502e-01 3.541403561552605161e-01
-7.185330515828125542e-02 -2.541010132404404320e-01
4.530150393518688201e-01 3.458950423595883450e-01
6.535380329317186376e-02 -3.123226016374722747e-01
5.322302747407586798e-01 -5.399321133067034317e-01
-1.410689988873801148e-01 -4.496074044612523579e-01
4.336986347010418630e-02 -3.298791629624699961e-01
1.401076766174698118e-01 -4.363964472490571289e-01
7.926001073399336905e-01 8.938520727735310700e-01
-6.220760681217227805e-01 -1.108432391759210933e-01
8.942399476065465702e-02 4.449101928345738921e-01
1.121156892860887266e-01 -1.087608384808294026e-01
2.505857705611436170e-02 -1.273395085291404438e-01
1.186788883732772248e-01 -3.832603285115203651e-01
-8.418685022061149770e-01 -9.568180845953313529e-01
1.831518181557078018e-01 -1.377417224175359056e-01
8.723422153678128677e-02 4.579936486973719134e-01
3.356704352605277553e-02 -1.692955723089104580e-01
7.046756926105871566e-01 -1.573210772728164120e-01
-2.968154697003877462e-01 2.012897114900678019e-01
6.579496430331258638e-01 -7.934278862551424893e-02
-6.890838698475245661e-01 5.960027790150982385e-01
6.578551651377455567e-01 3.666666142859040800e-01
-9.524707468444870706e-02 2.233514970283724255e-01
7.231221703243838617e-01 5.276074963797648953e-01
-3.711129930769929697e-01 3.031558338609744441e-01
-6.415614130212847765e-01 -3.001841676021177463e-02
2.499342202980647798e-04 -5.545806357012488252e-01
1.378014843628356800e-01 -4.814248552790501012e-01
1.231718741244591797e-01 4.518180235613357132e-01
6.786881061714835628e-01 1.746278149281718095e-01
6.234577513835173335e-01 -3.084291370838521118e-02
8.449204636617189124e-01 7.966337862668989578e-01
6.491745987450907585e-01 -3.320061262930689150e-01
-1.288943294509121706e-01 2.278217148284559235e-01
3.231830813658728152e-01 -4.401268344158821844e-01
1.555057998210441772e-01 1.051503355390343009e-01
6.894972531923193593e-01 1.797297419410515129e-01
6.459639940510747413e-01 -7.344303506360017053e-02
5.616061367127417325e-01 -4.924241806918177033e-01
6.144574790383203755e-01 9.107025829539572293e-02
=======
6.013535422993931956e-01 -5.281748671372668014e-01
-4.402964644451867748e-02 1.122730551300257229e-01
9.651850626131130984e-02 -2.902773192721257445e-01
-1.489603436119386615e-01 2.016876186777327717e-01
6.755150948728325666e-01 2.714801122285589452e-01
-2.594728391547571622e-01 2.513342665639336504e-01
-9.490139812757214521e-02 1.545305659471017945e-01
8.379135546904203924e-01 -5.051150004586746345e-01
-3.469055702662626750e-01 2.660163015943456388e-01
-6.776957445077957942e-01 1.324790920150538120e-01
-7.799689095596449295e-01 -3.354584640800992723e-01
-9.448533443659588027e-01 8.676631179213915024e-01
-7.577536273676774847e-01 -3.083807720079647652e-01
5.422220505177997030e-01 4.844082136463712107e-01
6.458492269916078499e-01 -6.935357928136820505e-02
-7.454043698998362721e-01 -3.463741331836183157e-01
-9.166880993248689435e-01 -4.231510411470806865e-02
-9.574850202884923611e-01 8.342632565585932358e-01
-7.836044734803713219e-01 -2.683053319122929992e-01
5.216640865631732016e-01 4.593416721282301829e-01
-9.617242818458211495e-01 4.501614310622242821e-01
-9.107750157850063033e-01 -6.506790694786523943e-02
-9.595988976867850795e-01 7.291186716116853095e-01
-8.688794821557643822e-01 -1.267574546245608946e-01
-8.191158800297975162e-01 -2.122725761631822916e-01
-1.693166342839937943e-01 1.267339035877849129e-01
6.501177794293311329e-01 9.587074948639706662e-01
-3.116245358712983471e-01 2.607910669494344358e-01
7.592970404506322879e-01 -4.831709782445667845e-01
8.018862744663741715e-01 6.507143105181039111e-01
-9.411273398094044396e-02 6.676822366455659186e-02
5.252966351708581172e-01 -4.976663266467615809e-01
8.589142258594915091e-01 -5.731212266169787295e-01
2.074991388212308330e-01 -3.039244414533917027e-01
3.520296705571978046e-01 -3.705783432071674266e-01
7.113880945978605652e-01 3.645438495252165678e-01
-2.081414783953439152e-01 1.926181412079562838e-01
6.180122156784708665e-01 1.174253887619998160e-01
6.403254898802808182e-01 2.639895680679904544e-01
7.994557756885701805e-01 6.624797793614508601e-01
4.047856640032561071e-01 -4.226509328958261147e-01
-1.682679312990305043e-01 1.915715630244737566e-01
7.422010587929608327e-01 8.593759461227822305e-01
9.360284026801263257e-01 -8.232785260283570494e-02
-4.161305681005429413e-01 3.536300082027954428e-01
-5.149605658982348011e-02 -3.294822601504845405e-01
9.606395225134610749e-01 9.418542878905384885e-01
-4.794839123056207075e-01 3.603683434067100899e-01
-2.982905262344546227e-01 2.767924143768156764e-01
-3.342331585364113344e-01 3.013449132734969949e-01
-2.250598778477710393e-01 2.397703818206778914e-01
-4.358903519152113049e-02 -3.711192363207957978e-01
8.126850387771054063e-01 8.050664010523570502e-01
4.752988162288904750e-01 -5.802453374174487699e-01
7.047136933530498970e-01 1.734904404161734526e-01
-4.884754360345477942e-02 -2.882814211938142801e-01
3.635980705886188158e-01 -5.016388933816577911e-01
-2.285763349042913006e-01 -5.357173648781674569e-01
2.982940270374246916e-01 -4.594404173903972044e-01
-2.120753262651640103e-01 2.295201680918462772e-01
8.593246599678452391e-01 7.419212164052225722e-01
8.591426995438651293e-01 4.832634765438255098e-01
8.239277853239288518e-01 -7.953545047226429077e-01
7.413723329572159404e-01 2.747362541782059076e-01
-1.126209843583361181e-01 8.218835044469330331e-02
7.338091482519016884e-01 2.657740346460801817e-02
-2.134867916710547764e-01 2.475102698837481352e-01
-6.286700785099363920e-02 -2.450759183757125204e-01
4.547332256040870213e-02 1.999340814819262624e-01
6.362940434326977979e-01 1.840284381064510866e-01
-5.517200637421582066e-02 1.706990450699558126e-01
9.524897555659439519e-02 -2.371887851051972529e-01
3.653715582551265717e-01 -3.479565049603829952e-01
5.101008384988091615e-01 -4.423767068821751192e-01
6.833774985745937336e-01 5.261507292648092138e-01
-3.594071346236391573e-01 5.446260074173641108e-01
2.949934750405378558e-01 5.593729878888810125e-01
5.228494610249461161e-01 4.480297527682898240e-01
-2.656094349651771935e-01 -4.858117049526928799e-01
3.594514600882945388e-01 -1.534851500861778018e-01
-5.552627860459662390e-01 5.654054766364111639e-01
5.888781112930484563e-01 -3.088707290147518769e-01
8.310281982523510802e-01 -3.506038346825413043e-02
7.413187514662760158e-01 -1.717061314344927592e-01
-1.805830662025442734e-03 -6.262996549529746826e-01
8.504739249127022394e-01 -1.684687553136798854e-01
-2.227706175406747313e-01 -5.577969749918454401e-01
2.224800428175122136e-02 1.641487882570624723e-01
8.332926565025220444e-01 -8.550379851013034660e-02
7.289824935260247329e-02 1.464996631567752061e-01
7.680349459428006398e-01 -1.527235270186084737e-01
-2.906620852665084964e-01 -5.493076846401352409e-01
8.472193244652426181e-02 1.330864578237432871e-01
-3.741870788164236572e-01 2.917968610069785473e-01
8.362840741242880682e-01 8.759117457448700739e-01
-5.341314579082152569e-01 4.298924432226455261e-01
-3.731054435892615651e-01 2.849014737001038799e-01
6.926933120565713642e-01 9.593986056535748208e-01
6.290212945258634170e-01 9.725104891081168823e-01
5.309015425527383591e-01 9.720433059789876928e-01
9.392766433685159067e-01 -4.858473654873796121e-02
-5.083955764623240281e-01 9.425194371726752784e-01
8.039788537436657334e-01 8.846298628756912308e-01
-3.465139373674943624e-01 3.039096546088547734e-01
7.071541691692556642e-01 9.185469978825944182e-01
9.535417415289155763e-01 7.928698101041720125e-02
-3.313903088614189585e-01 4.975331181664933711e-01
-3.010980644338598911e-01 4.514967407434637980e-01
5.781142739023871213e-01 9.692515077995472739e-01
-4.514824412759674832e-01 6.054503807550000172e-01
-3.623075482764877009e-01 5.361221330241642269e-01
-4.596940333954846469e-01 5.904188469696998176e-01
9.140661086766428411e-01 -8.367622695299026248e-02
-4.778278878717727718e-01 -6.984595816315084527e-01
2.356704639751660002e-01 4.038590727407990189e-01
-7.573986272753565618e-01 -5.372224295155199059e-01
2.423140589675818468e-01 4.079473163921618628e-01
3.675762511149934797e-01 -6.999580601685986281e-01
7.824803097632746507e-01 3.719317339399644817e-01
4.721735353300404725e-01 -7.300867537888326986e-01
8.288135289681932694e-01 7.954937033924011081e-01
-4.731597770345969955e-01 4.630192255565250825e-01
